date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:21	252721/252721	---MCZ	200	added ('OK')	text/html	etag:W/%22f8e732316f6260113a50139d86225863%22	https://anvogue-html.vercel.app/fashion4.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/fashion4.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:22	241171/241171	---MCZ	200	added ('OK')	text/html	etag:W/%228cbc02d6d914ce829aa401bb5cf58447%22	https://anvogue-html.vercel.app/fashion5.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/fashion5.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:23	265853/265853	---MCZ	200	added ('OK')	text/html	etag:W/%228c23cefd11365f7845a272eac171877e%22	https://anvogue-html.vercel.app/fashion6.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/fashion6.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:23	257499/257499	---MCZ	200	added ('OK')	text/html	etag:W/%2222ab74dc10d04401d763e44092b64da5%22	https://anvogue-html.vercel.app/fashion7.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/fashion7.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:24	251388/251388	---MCZ	200	added ('OK')	text/html	etag:W/%224282617b1116bd424bb0309808738382%22	https://anvogue-html.vercel.app/fashion8.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/fashion8.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:24	251551/251551	---MCZ	200	added ('OK')	text/html	etag:W/%2237d0dc0fb1e067d846cf25bb3940c324%22	https://anvogue-html.vercel.app/fashion9.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/fashion9.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:25	249121/249121	---MCZ	200	added ('OK')	text/html	etag:W/%224ea1a69fa0c53eb6663f3b8ffae828e0%22	https://anvogue-html.vercel.app/fashion10.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/fashion10.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:26	257748/257748	---MCZ	200	added ('OK')	text/html	etag:W/%2293206612c569b3104518b08765a1ae1e%22	https://anvogue-html.vercel.app/fashion11.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/fashion11.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:26	267543/267543	---MCZ	200	added ('OK')	text/html	etag:W/%2231771ca51d8e2a782547d8fb3a833a31%22	https://anvogue-html.vercel.app/underwear.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/underwear.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:27	274906/274906	---MCZ	200	added ('OK')	text/html	etag:W/%224fc7aaabafec05535ee4ea6d4f327e19%22	https://anvogue-html.vercel.app/cosmetic1.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/cosmetic1.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:27	253107/253107	---MCZ	200	added ('OK')	text/html	etag:W/%228741c8374d2e3201d578e10af7f50aaa%22	https://anvogue-html.vercel.app/cosmetic2.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/cosmetic2.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:28	240854/240854	---MCZ	200	added ('OK')	text/html	etag:W/%22f97668005b57cc0c37d939c80ae59f33%22	https://anvogue-html.vercel.app/cosmetic3.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/cosmetic3.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:29	242443/242443	---MCZ	200	added ('OK')	text/html	etag:W/%22ea26daf6a3722f4c0beacd285a11abcd%22	https://anvogue-html.vercel.app/pet.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/pet.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:29	238800/238800	---MCZ	200	added ('OK')	text/html	etag:W/%224ec4910d607fcbc94d2519488ed374d1%22	https://anvogue-html.vercel.app/jewelry.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/jewelry.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:30	234617/234617	---MCZ	200	added ('OK')	text/html	etag:W/%22a17cd62aeb31a79d1930a1781a7fe0cd%22	https://anvogue-html.vercel.app/furniture.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/furniture.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:30	271559/271559	---MCZ	200	added ('OK')	text/html	etag:W/%229b1f8748e1b92ddfb86f1e98b3ff2246%22	https://anvogue-html.vercel.app/watch.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/watch.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:31	253411/253411	---MCZ	200	added ('OK')	text/html	etag:W/%22f4f6b3a5d800dc0530ff6cb41cd97703%22	https://anvogue-html.vercel.app/toys.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/toys.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:32	237879/237879	---MCZ	200	added ('OK')	text/html	etag:W/%224471257090e8fae813b708909b0b801f%22	https://anvogue-html.vercel.app/yoga.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/yoga.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:33	248743/248743	---MCZ	200	added ('OK')	text/html	etag:W/%22dc1dbfc9a4b83b5d2e6d72df8602373c%22	https://anvogue-html.vercel.app/organic.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/organic.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:34	287178/287178	---MCZ	200	added ('OK')	text/html	etag:W/%2237d4c90a5d6c29b593d4217f5433926e%22	https://anvogue-html.vercel.app/marketplace.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/marketplace.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:34	207902/207902	---MCZ	200	added ('OK')	text/html	etag:W/%227c4c8d06af144452d96f818958bc14d3%22	https://anvogue-html.vercel.app/shop-breadcrumb1.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-breadcrumb1.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:36	386996/386996	---M--	200	added ('OK')	image/png	etag:%2228ae6674e36fcd2c48fd31499bbb2cc7%22	https://anvogue-html.vercel.app/assets/images/slider/bg2-2.png	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/assets/images/slider/bg2-2.png	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:36	51080/51080	---M--	200	added ('OK')	image/png	etag:%223df79a276f8a9db70d335ab819ea4e2a%22	https://anvogue-html.vercel.app/assets/images/other/bg-feature.png	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/assets/images/other/bg-feature.png	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:36	210449/210449	---MCZ	200	added ('OK')	text/html	etag:W/%222138d1274b6a1474e4d3885f28652cc3%22	https://anvogue-html.vercel.app/shop-breadcrumb-img.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-breadcrumb-img.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:37	206580/206580	---MCZ	200	added ('OK')	text/html	etag:W/%227dece6211a86b9fbe0306767d3aecbfe%22	https://anvogue-html.vercel.app/shop-breadcrumb2.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-breadcrumb2.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:38	245302/245302	---MCZ	200	added ('OK')	text/html	etag:W/%22d1ac99e5375ce09de7af5052047bf6fd%22	https://anvogue-html.vercel.app/shop-collection.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-collection.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:38	211068/211068	---MCZ	200	added ('OK')	text/html	etag:W/%2297394b3fc14a58ff884ff3aae001a8cc%22	https://anvogue-html.vercel.app/shop-filter-canvas.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-filter-canvas.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:39	200271/200271	---MCZ	200	added ('OK')	text/html	etag:W/%22a45d9cfd6ec4fbaa5324c4db7ee93a45%22	https://anvogue-html.vercel.app/shop-filter-options.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-filter-options.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:39	210194/210194	---MCZ	200	added ('OK')	text/html	etag:W/%22600916f1391d34f10c0b18dee707c6d2%22	https://anvogue-html.vercel.app/shop-filter-dropdown.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-filter-dropdown.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:40	207866/207866	---MCZ	200	added ('OK')	text/html	etag:W/%2242e947d65d82c68a914c5a47cb77604e%22	https://anvogue-html.vercel.app/shop-sidebar-list.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-sidebar-list.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:40	210449/210449	---MCZ	200	added ('OK')	text/html	etag:W/%22d38ff21efeac4e8f5eceb9441c7b156f%22	https://anvogue-html.vercel.app/shop-default.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-default.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:41	207899/207899	---MCZ	200	added ('OK')	text/html	etag:W/%22a1f2c058988f59d63c674268215392bd%22	https://anvogue-html.vercel.app/shop-default-grid.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-default-grid.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:42	207866/207866	---MCZ	200	added ('OK')	text/html	etag:W/%2214bc3c9c09a2d4177266a91c6aa66038%22	https://anvogue-html.vercel.app/shop-default-list.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-default-list.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:42	211068/211068	---MCZ	200	added ('OK')	text/html	etag:W/%2236dd24cc0044262e26ecc7ef953060fa%22	https://anvogue-html.vercel.app/shop-fullwidth.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-fullwidth.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:43	211167/211167	---MCZ	200	added ('OK')	text/html	etag:W/%22527f59c5b1b372c0c3f386b00ad67a19%22	https://anvogue-html.vercel.app/shop-square.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/shop-square.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:43	207571/207571	---MCZ	200	added ('OK')	text/html	etag:W/%22d9bcf280c7688a9a896aea183b429e4d%22	https://anvogue-html.vercel.app/checkout.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/checkout.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:44	78806/78806	---MCZ	200	added ('OK')	text/html	etag:W/%22dbecc0f82d3251f4328b87a8ec51a691%22	https://anvogue-html.vercel.app/checkout2.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/checkout2.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:45	194953/194953	---MCZ	200	added ('OK')	text/html	etag:W/%22cb2d3b4c77ea161f3f28ac9ec7bb769a%22	https://anvogue-html.vercel.app/wishlist.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/wishlist.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:45	191011/191011	---MCZ	200	added ('OK')	text/html	etag:W/%22b15061155938f6f17f94e88397be858d%22	https://anvogue-html.vercel.app/search-result.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/search-result.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:46	199910/199910	---MCZ	200	added ('OK')	text/html	etag:W/%222bfa8eb3a9b241d8da499c2137c86e90%22	https://anvogue-html.vercel.app/cart.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/cart.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:47	192318/192318	---MCZ	200	added ('OK')	text/html	etag:W/%22e6ca7049c208cefde100693189995528%22	https://anvogue-html.vercel.app/login.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/login.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:47	191462/191462	---MCZ	200	added ('OK')	text/html	etag:W/%222b174ef31b54da45127124fe86abc2df%22	https://anvogue-html.vercel.app/forgot-password.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/forgot-password.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:48	191846/191846	---MCZ	200	added ('OK')	text/html	etag:W/%2249d03c06bfa8d817c53ab9fc7efdefd8%22	https://anvogue-html.vercel.app/order-tracking.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/order-tracking.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:48	195565/195565	---MCZ	200	added ('OK')	text/html	etag:W/%228f10b88417035725fde27b477cb90e35%22	https://anvogue-html.vercel.app/my-account.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/my-account.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:50	853120/853120	---M--	200	added ('OK')	image/png	etag:%22743633bddfc886c37e4511ca3ecedfbf%22	https://anvogue-html.vercel.app/assets/images/product/fashion/1-1.png	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/assets/images/product/fashion/1-1.png	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:52	1540357/1540357	---M--	200	added ('OK')	image/png	etag:%22743a8d41c4da751ae0a7bd3393e146fa%22	https://anvogue-html.vercel.app/assets/images/product/fashion/1-2.png	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/assets/images/product/fashion/1-2.png	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:52	942358/942358	---M--	200	added ('OK')	image/png	etag:%2242082f0e1ec2a3ac4f0b7fc4333da34b%22	https://anvogue-html.vercel.app/assets/images/product/fashion/3-1.png	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/assets/images/product/fashion/3-1.png	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:52	283115/283115	---MCZ	200	added ('OK')	text/html	etag:W/%228fd091f51c94c7c2955c592ef78a72c2%22	https://anvogue-html.vercel.app/product-default.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-default.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:53	970393/970393	---M--	200	added ('OK')	image/png	etag:%229361e21e1c6558433c6fed8b2d41db1a%22	https://anvogue-html.vercel.app/assets/images/product/fashion/3-2.png	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/assets/images/product/fashion/3-2.png	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:53	246044/246044	---MCZ	200	added ('OK')	text/html	etag:W/%22c0e52c5994fb3df389563a93d59e05f2%22	https://anvogue-html.vercel.app/product-sale.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-sale.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:54	250338/250338	---MCZ	200	added ('OK')	text/html	etag:W/%228fb1eefd30382cb875a81fd690b3b235%22	https://anvogue-html.vercel.app/product-countdown-timer.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-countdown-timer.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:54	258909/258909	---MCZ	200	added ('OK')	text/html	etag:W/%22de1622d4f0ae734d36fecb4a39fc9eae%22	https://anvogue-html.vercel.app/product-grouped.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-grouped.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:55	253034/253034	---MCZ	200	added ('OK')	text/html	etag:W/%2253fad508ad6ae775190d98ec9b540526%22	https://anvogue-html.vercel.app/product-bought-together.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-bought-together.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:55	247576/247576	---MCZ	200	added ('OK')	text/html	etag:W/%226448b83c2c518f8ff4b9f44cbb765294%22	https://anvogue-html.vercel.app/product-out-of-stock.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-out-of-stock.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:56	247071/247071	---MCZ	200	added ('OK')	text/html	etag:W/%224c2746967d36316a67ade1de42063abf%22	https://anvogue-html.vercel.app/product-variable.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-variable.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:57	247160/247160	---MCZ	200	added ('OK')	text/html	etag:W/%221acb5061b706a36354111c2b052aaf09%22	https://anvogue-html.vercel.app/product-external.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-external.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:57	251494/251494	---MCZ	200	added ('OK')	text/html	etag:W/%22da3feb6ad472db847484129f135ab7d7%22	https://anvogue-html.vercel.app/product-on-sale.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-on-sale.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:58	264929/264929	---MCZ	200	added ('OK')	text/html	etag:W/%227e1541189e94cc76ec1e307bb94a6397%22	https://anvogue-html.vercel.app/product-discount.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-discount.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:58	253954/253954	---MCZ	200	added ('OK')	text/html	etag:W/%2286110200e9096dcedefc6c756afe74d9%22	https://anvogue-html.vercel.app/product-sidebar.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-sidebar.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:18:59	246756/246756	---MCZ	200	added ('OK')	text/html	etag:W/%2208aebc71c2c02aef9160fd875f817e3c%22	https://anvogue-html.vercel.app/product-fixed-price.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-fixed-price.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:00	283131/283131	---MCZ	200	added ('OK')	text/html	etag:W/%22a00491929a8b10588edb7e01cbd75727%22	https://anvogue-html.vercel.app/product-thumbnail-left.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-thumbnail-left.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:00	246085/246085	---MCZ	200	added ('OK')	text/html	etag:W/%22786584be0f49146298c7a583fa174d62%22	https://anvogue-html.vercel.app/product-thumbnail-bottom.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-thumbnail-bottom.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:01	250348/250348	---MCZ	200	added ('OK')	text/html	etag:W/%228a874f4d16c88e508b30911aa65fd9ac%22	https://anvogue-html.vercel.app/product-one-scrolling.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-one-scrolling.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:01	258935/258935	---MCZ	200	added ('OK')	text/html	etag:W/%221a379331d4658323e80072c50ce6a290%22	https://anvogue-html.vercel.app/product-two-scrolling.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-two-scrolling.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:02	247092/247092	---MCZ	200	added ('OK')	text/html	etag:W/%220f44d1183761d4bd9bf9a4404014bd13%22	https://anvogue-html.vercel.app/product-combined-one.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-combined-one.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:03	247181/247181	---MCZ	200	added ('OK')	text/html	etag:W/%2206d1b83cbc8d0363202d60120a164517%22	https://anvogue-html.vercel.app/product-combined-two.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-combined-two.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:03	219590/219590	---MCZ	200	added ('OK')	text/html	etag:W/%220cfa3c38a1d4e4ccd66f4a85ec365c97%22	https://anvogue-html.vercel.app/product-style1.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-style1.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:04	218789/218789	---MCZ	200	added ('OK')	text/html	etag:W/%228abe9170041f0c0c2a87b9a9815dc984%22	https://anvogue-html.vercel.app/product-style2.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-style2.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:04	219648/219648	---MCZ	200	added ('OK')	text/html	etag:W/%2214889c9e5cb82b37c0db47fd10aedf1e%22	https://anvogue-html.vercel.app/product-style3.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-style3.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:05	218396/218396	---MCZ	200	added ('OK')	text/html	etag:W/%22bab8ac3ce55dc24408173c4f36d15768%22	https://anvogue-html.vercel.app/product-style4.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-style4.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:05	219449/219449	---MCZ	200	added ('OK')	text/html	etag:W/%22a9d0da1189cbf9d53267368ac48bcf8a%22	https://anvogue-html.vercel.app/product-style5.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/product-style5.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:06	197400/197400	---MCZ	200	added ('OK')	text/html	etag:W/%229e24987d91e8a368bb9ec1b3eb258820%22	https://anvogue-html.vercel.app/blog-default.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/blog-default.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:07	197388/197388	---MCZ	200	added ('OK')	text/html	etag:W/%22e69f7b5040d5732eb22778206453d85b%22	https://anvogue-html.vercel.app/blog-list.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/blog-list.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:07	190177/190177	---MCZ	200	added ('OK')	text/html	etag:W/%22f14c62b99163249489eb01840bbe40dc%22	https://anvogue-html.vercel.app/blog-grid.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/blog-grid.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:08	200140/200140	---MCZ	200	added ('OK')	text/html	etag:W/%226834178925777147db78ccce9380af79%22	https://anvogue-html.vercel.app/blog-detail1.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/blog-detail1.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:08	222012/222012	---MCZ	200	added ('OK')	text/html	etag:W/%22330869bb0929fd84910ca6515d04d9a2%22	https://anvogue-html.vercel.app/blog-detail2.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/blog-detail2.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:09	203991/203991	---MCZ	200	added ('OK')	text/html	etag:W/%22973bd63e5497a5fde36c78dd6d3c0103%22	https://anvogue-html.vercel.app/about.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/about.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:10	192959/192959	---MCZ	200	added ('OK')	text/html	etag:W/%2278044c15a8ecc852838abfc0a71e50d2%22	https://anvogue-html.vercel.app/contact.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/contact.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:10	201267/201267	---MCZ	200	added ('OK')	text/html	etag:W/%225b667f4c4c33b096e358d85e98091aae%22	https://anvogue-html.vercel.app/store-list.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/store-list.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
21:19:11	188258/188258	---MCZ	200	added ('OK')	text/html	etag:W/%2278d5c82735da0deeb5c2f1279c62c4ca%22	https://anvogue-html.vercel.app/page-not-found.html	C:/Users/Orange/Desktop/master/anvogue-html.vercel.app/page-not-found.html	(from https://anvogue-html.vercel.app/?storefront=envato-elements)
